Row_ID,Order_ID,Order_Date,Ship_Date,Shipping_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,DaysToShip
7348,CA-2014-168389,2014-12-12,2014-12-18,Standard class,DV-13045,Darrin Van Huff,Corporate,United states,Jacksonville,Florida,32216,South,FUR-CH-10000225,Furniture,Furniture,"Global Geo Office Task Chair, Gray",64.78,1,0.20,-12.15,6
7349,CA-2011-130421,2011-03-03,2011-03-07,Standard class,SC-20020,Sam Craven,Consumer,United states,Houston,Texas,77095,Central,OFF-AP-10002534,Office supplies,Office supplies,3.6 Cubic Foot Counter Height Office Refrigerator,176.77,3,0.80,-459.61,4
7350,CA-2014-142125,2014-10-22,2014-10-28,Standard class,JB-15400,Jennifer Braxton,Corporate,United states,Milwaukee,Wisconsin,53209,Central,OFF-BI-10000301,Office supplies,Office supplies,GBC Instant Report Kit,38.82,6,0.00,19.41,6
7351,CA-2014-142125,2014-10-22,2014-10-28,Standard class,JB-15400,Jennifer Braxton,Corporate,United states,Milwaukee,Wisconsin,53209,Central,OFF-BI-10003460,Office supplies,Office supplies,Acco 3-Hole Punch,21.90,5,0.00,10.51,6
7352,CA-2014-141138,2014-11-11,2014-11-17,Standard class,GH-14425,Gary Hwang,Consumer,United states,Modesto,California,95351,West,TEC-AC-10001772,Technology,Technology,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,111.79,7,0.00,43.60,6
7353,CA-2014-152135,2014-03-17,2014-03-19,Second class,MG-17650,Matthew Grinstein,Home office,United states,Lakewood,Ohio,44107,East,TEC-PH-10003505,Technology,Technology,Geemarc AmpliPOWER60,445.44,8,0.40,-81.66,2
7354,CA-2013-151974,2013-09-23,2013-09-30,Standard class,RD-19660,Robert Dilbeck,Home office,United states,Philadelphia,Pennsylvania,19134,East,OFF-LA-10004484,Office supplies,Office supplies,Avery 476,16.52,5,0.20,5.37,7
7355,CA-2014-154102,2014-02-07,2014-02-14,Standard class,SN-20560,Skye Norling,Home office,United states,San francisco,California,94109,West,OFF-PA-10001593,Office supplies,Office supplies,Xerox 1947,29.90,5,0.00,13.46,7
7356,CA-2012-139780,2012-12-31,2013-01-02,Second class,AH-10690,Anna Häberlin,Corporate,United states,Detroit,Michigan,48205,Central,OFF-BI-10004139,Office supplies,Office supplies,Fellowes Presentation Covers for Comb Binding Machines,116.40,8,0.00,52.38,2
7357,CA-2013-114748,2013-10-10,2013-10-15,Standard class,MZ-17335,Maria Zettner,Home office,United states,Phoenix,Arizona,85023,West,OFF-AR-10001315,Office supplies,Office supplies,Newell 310,1.41,1,0.20,0.16,5
7358,CA-2013-114748,2013-10-10,2013-10-15,Standard class,MZ-17335,Maria Zettner,Home office,United states,Phoenix,Arizona,85023,West,FUR-FU-10001488,Furniture,Furniture,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",169.57,2,0.20,0.00,5
7359,US-2011-115189,2011-12-30,2012-01-03,Second class,AR-10345,Alex Russell,Corporate,United states,Philadelphia,Pennsylvania,19143,East,TEC-PH-10002170,Technology,Technology,ClearSounds CSC500 Amplified Spirit Phone Corded phone,251.96,6,0.40,-50.39,4
7360,US-2011-115189,2011-12-30,2012-01-03,Second class,AR-10345,Alex Russell,Corporate,United states,Philadelphia,Pennsylvania,19143,East,FUR-TA-10004575,Furniture,Furniture,Hon 5100 Series Wood Tables,523.76,3,0.40,-192.05,4
7361,CA-2013-163594,2013-04-13,2013-04-15,First class,JF-15295,Jason Fortune-,Consumer,United states,Los angeles,California,90036,West,OFF-PA-10000809,Office supplies,Office supplies,Xerox 206,19.44,3,0.00,9.33,2
7362,CA-2013-163594,2013-04-13,2013-04-15,First class,JF-15295,Jason Fortune-,Consumer,United states,Los angeles,California,90036,West,FUR-CH-10000225,Furniture,Furniture,"Global Geo Office Task Chair, Gray",194.35,3,0.20,-36.44,2
7363,CA-2013-163594,2013-04-13,2013-04-15,First class,JF-15295,Jason Fortune-,Consumer,United states,Los angeles,California,90036,West,OFF-BI-10003707,Office supplies,Office supplies,Aluminum Screw Posts,36.62,3,0.20,13.73,2
7364,CA-2013-127243,2013-11-29,2013-12-05,Standard class,DS-13180,David Smith,Corporate,United states,Philadelphia,Pennsylvania,19140,East,TEC-PH-10004539,Technology,Technology,Wireless Extenders zBoost YX545 SOHO Signal Booster,340.18,3,0.40,-73.71,6
7365,CA-2013-127243,2013-11-29,2013-12-05,Standard class,DS-13180,David Smith,Corporate,United states,Philadelphia,Pennsylvania,19140,East,OFF-FA-10004076,Office supplies,Office supplies,Translucent Push Pins by OIC,12.67,8,0.20,2.69,6
7366,CA-2013-127243,2013-11-29,2013-12-05,Standard class,DS-13180,David Smith,Corporate,United states,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003166,Office supplies,Office supplies,GBC Plasticlear Binding Covers,6.89,2,0.70,-5.05,6
7367,CA-2013-127243,2013-11-29,2013-12-05,Standard class,DS-13180,David Smith,Corporate,United states,Philadelphia,Pennsylvania,19140,East,OFF-ST-10002301,Office supplies,Office supplies,Tennsco Commercial Shelving,32.54,2,0.20,-7.73,6
7368,CA-2013-127243,2013-11-29,2013-12-05,Standard class,DS-13180,David Smith,Corporate,United states,Philadelphia,Pennsylvania,19140,East,FUR-CH-10002647,Furniture,Furniture,"Situations Contoured Folding Chairs, 4/Set",347.80,7,0.30,-24.84,6
7369,CA-2014-161851,2014-04-16,2014-04-18,First class,BP-11095,Bart Pistole,Corporate,United states,Miami,Florida,33180,South,OFF-BI-10004654,Office supplies,Office supplies,VariCap6 Expandable Binder,15.57,3,0.70,-11.94,2
7370,CA-2012-110345,2012-03-09,2012-03-11,Second class,TG-21310,Toby Gnade,Consumer,United states,Raleigh,North carolina,27604,South,OFF-LA-10001175,Office supplies,Office supplies,Avery 514,4.61,2,0.20,1.67,2
7371,CA-2011-107769,2011-10-28,2011-11-01,Standard class,BT-11395,Bill Tyler,Corporate,United states,Garden city,Kansas,67846,Central,TEC-PH-10001336,Technology,Technology,Digium D40 VoIP phone,257.98,2,0.00,74.81,4
7372,US-2014-123862,2014-01-08,2014-01-10,Second class,JF-15190,Jamie Frazer,Consumer,United states,Long beach,California,90805,West,OFF-ST-10000760,Office supplies,Office supplies,Eldon Fold 'N Roll Cart System,153.78,11,0.00,44.60,2
7373,US-2014-123862,2014-01-08,2014-01-10,Second class,JF-15190,Jamie Frazer,Consumer,United states,Long beach,California,90805,West,OFF-ST-10002301,Office supplies,Office supplies,Tennsco Commercial Shelving,61.02,3,0.00,0.61,2
7374,US-2014-123862,2014-01-08,2014-01-10,Second class,JF-15190,Jamie Frazer,Consumer,United states,Long beach,California,90805,West,OFF-SU-10004884,Office supplies,Office supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles,110.11,7,0.00,31.93,2
7375,US-2014-123862,2014-01-08,2014-01-10,Second class,JF-15190,Jamie Frazer,Consumer,United states,Long beach,California,90805,West,OFF-FA-10003112,Office supplies,Office supplies,Staples,7.89,1,0.00,3.55,2
7376,CA-2014-100580,2014-08-14,2014-08-21,Standard class,MK-17905,Michael Kennedy,Corporate,United states,San diego,California,92037,West,OFF-BI-10000069,Office supplies,Office supplies,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",36.02,3,0.20,11.71,7
7377,US-2014-145597,2014-11-03,2014-11-06,First class,GG-14650,Greg Guthrie,Corporate,United states,Bloomington,Illinois,61701,Central,OFF-AR-10001958,Office supplies,Office supplies,Stanley Bostitch Contemporary Electric Pencil Sharpeners,54.34,4,0.20,5.43,3
7378,CA-2011-132787,2011-09-19,2011-09-23,Standard class,MC-18130,Mike Caudle,Corporate,United states,Seattle,Washington,98115,West,OFF-ST-10001321,Office supplies,Office supplies,"Decoflex Hanging Personal Folder File, Blue",92.52,6,0.00,24.98,4
7379,CA-2012-136224,2012-05-31,2012-05-31,Same day,ML-18265,Muhammed Lee,Consumer,United states,Fayetteville,North carolina,28314,South,OFF-AR-10003504,Office supplies,Office supplies,Newell 347,10.27,3,0.20,1.16,0
7380,CA-2013-105732,2013-09-14,2013-09-19,Standard class,AG-10270,Alejandro Grove,Consumer,United states,Omaha,Nebraska,68104,Central,OFF-ST-10000419,Office supplies,Office supplies,"Rogers Jumbo File, Granite",40.74,3,0.00,0.41,5
7381,CA-2013-105732,2013-09-14,2013-09-19,Standard class,AG-10270,Alejandro Grove,Consumer,United states,Omaha,Nebraska,68104,Central,OFF-LA-10004559,Office supplies,Office supplies,Avery 49,14.40,5,0.00,7.06,5
7382,CA-2013-105732,2013-09-14,2013-09-19,Standard class,AG-10270,Alejandro Grove,Consumer,United states,Omaha,Nebraska,68104,Central,TEC-PH-10001644,Technology,Technology,"BlueLounge Milo Smartphone Stand, White/Metallic",149.95,5,0.00,41.99,5
7383,CA-2013-105732,2013-09-14,2013-09-19,Standard class,AG-10270,Alejandro Grove,Consumer,United states,Omaha,Nebraska,68104,Central,OFF-SU-10004782,Office supplies,Office supplies,"Elite 5"" Scissors",16.90,2,0.00,5.07,5
7384,CA-2013-105732,2013-09-14,2013-09-19,Standard class,AG-10270,Alejandro Grove,Consumer,United states,Omaha,Nebraska,68104,Central,OFF-PA-10002250,Office supplies,Office supplies,Things To Do Today Pad,17.61,3,0.00,8.45,5
7385,CA-2013-105732,2013-09-14,2013-09-19,Standard class,AG-10270,Alejandro Grove,Consumer,United states,Omaha,Nebraska,68104,Central,OFF-AP-10001394,Office supplies,Office supplies,Harmony Air Purifier,378.00,2,0.00,136.08,5
7386,CA-2013-105732,2013-09-14,2013-09-19,Standard class,AG-10270,Alejandro Grove,Consumer,United states,Omaha,Nebraska,68104,Central,OFF-PA-10001838,Office supplies,Office supplies,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",17.64,3,0.00,8.64,5
7387,CA-2013-105732,2013-09-14,2013-09-19,Standard class,AG-10270,Alejandro Grove,Consumer,United states,Omaha,Nebraska,68104,Central,OFF-ST-10004340,Office supplies,Office supplies,"Fellowes Mobile File Cart, Black",373.08,6,0.00,100.73,5
7388,CA-2013-105732,2013-09-14,2013-09-19,Standard class,AG-10270,Alejandro Grove,Consumer,United states,Omaha,Nebraska,68104,Central,FUR-FU-10003664,Furniture,Furniture,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",1336.44,14,0.00,387.57,5
7389,CA-2013-105732,2013-09-14,2013-09-19,Standard class,AG-10270,Alejandro Grove,Consumer,United states,Omaha,Nebraska,68104,Central,TEC-PH-10004897,Technology,Technology,Mediabridge Sport Armband iPhone 5s,29.97,3,0.00,0.30,5
7390,CA-2014-108035,2014-11-30,2014-12-04,Standard class,TT-21070,Ted Trevino,Consumer,United states,Chattanooga,Tennessee,37421,South,FUR-CH-10000454,Furniture,Furniture,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",390.37,2,0.20,48.80,4
7391,CA-2014-108035,2014-11-30,2014-12-04,Standard class,TT-21070,Ted Trevino,Consumer,United states,Chattanooga,Tennessee,37421,South,FUR-FU-10004017,Furniture,Furniture,"Executive Impressions 13"" Chairman Wall Clock",101.52,5,0.20,19.04,4
7392,CA-2014-160031,2014-12-05,2014-12-08,Second class,LT-16765,Larry Tron,Consumer,United states,Fairfield,Ohio,45014,East,OFF-PA-10000241,Office supplies,Office supplies,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",74.35,3,0.20,23.24,3
7393,CA-2014-147844,2014-05-03,2014-05-07,Standard class,DD-13570,Dorothy Dickinson,Consumer,United states,Los angeles,California,90049,West,OFF-PA-10003016,Office supplies,Office supplies,"Adams ""While You Were Out"" Message Pads",15.70,5,0.00,7.07,4
7394,CA-2014-147844,2014-05-03,2014-05-07,Standard class,DD-13570,Dorothy Dickinson,Consumer,United states,Los angeles,California,90049,West,OFF-AR-10001615,Office supplies,Office supplies,Newell 34,59.52,3,0.00,15.48,4
7395,CA-2014-147844,2014-05-03,2014-05-07,Standard class,DD-13570,Dorothy Dickinson,Consumer,United states,Los angeles,California,90049,West,OFF-PA-10002713,Office supplies,Office supplies,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",34.40,5,0.00,15.82,4
7396,CA-2013-110975,2013-12-26,2013-12-31,Standard class,DB-12970,Darren Budd,Corporate,United states,New york city,New york,10024,East,FUR-TA-10002958,Furniture,Furniture,"Bevis Oval Conference Table, Walnut",313.18,2,0.40,-120.05,5
7397,CA-2013-110975,2013-12-26,2013-12-31,Standard class,DB-12970,Darren Budd,Corporate,United states,New york city,New york,10024,East,FUR-CH-10003746,Furniture,Furniture,Hon 4070 Series Pagoda Round Back Stacking Chairs,866.65,3,0.10,173.33,5
7398,CA-2011-141649,2011-09-30,2011-09-30,Same day,DM-12955,Dario Medina,Corporate,United states,Fairfield,Ohio,45014,East,OFF-AP-10003217,Office supplies,Office supplies,Eureka Sanitaire  Commercial Upright,795.41,6,0.20,59.66,0
7399,CA-2011-124807,2011-07-12,2011-07-15,Second class,ME-17725,Max Engle,Consumer,United states,Chicago,Illinois,60610,Central,OFF-PA-10001526,Office supplies,Office supplies,Xerox 1949,35.86,9,0.20,13.00,3
7400,CA-2011-124807,2011-07-12,2011-07-15,Second class,ME-17725,Max Engle,Consumer,United states,Chicago,Illinois,60610,Central,TEC-AC-10002857,Technology,Technology,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",23.84,4,0.20,3.28,3
7401,CA-2013-110009,2013-09-09,2013-09-14,Standard class,TR-21325,Toby Ritter,Consumer,United states,Seattle,Washington,98103,West,FUR-FU-10003039,Furniture,Furniture,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",43.13,1,0.00,14.66,5
7402,CA-2013-110009,2013-09-09,2013-09-14,Standard class,TR-21325,Toby Ritter,Consumer,United states,Seattle,Washington,98103,West,OFF-PA-10002615,Office supplies,Office supplies,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",30.87,7,0.00,14.20,5
7403,CA-2014-168172,2014-08-07,2014-08-11,Standard class,SH-20395,Shahid Hopkins,Consumer,United states,New york city,New york,10011,East,OFF-SU-10002573,Office supplies,Office supplies,"Acme 10"" Easy Grip Assistive Scissors",70.12,4,0.00,21.04,4
7404,CA-2012-100146,2012-05-14,2012-05-19,Standard class,CB-12535,Claudia Bergmann,Corporate,United states,Camarillo,California,93010,West,FUR-BO-10004015,Furniture,Furniture,"Bush Andora Bookcase, Maple/Graphite Gray Finish",509.96,5,0.15,42.00,5
7405,CA-2012-100146,2012-05-14,2012-05-19,Standard class,CB-12535,Claudia Bergmann,Corporate,United states,Camarillo,California,93010,West,FUR-FU-10001979,Furniture,Furniture,Dana Halogen Swing-Arm Architect Lamp,122.91,3,0.00,34.41,5
7406,CA-2012-100146,2012-05-14,2012-05-19,Standard class,CB-12535,Claudia Bergmann,Corporate,United states,Camarillo,California,93010,West,FUR-CH-10003833,Furniture,Furniture,Novimex Fabric Task Chair,97.57,2,0.20,-6.10,5
7407,CA-2012-100146,2012-05-14,2012-05-19,Standard class,CB-12535,Claudia Bergmann,Corporate,United states,Camarillo,California,93010,West,FUR-CH-10004495,Furniture,Furniture,"Global Leather and Oak Executive Chair, Black",722.35,3,0.20,81.26,5
7408,CA-2014-152079,2014-01-21,2014-01-22,First class,ML-17410,Maris LaWare,Consumer,United states,Chicago,Illinois,60653,Central,OFF-LA-10001613,Office supplies,Office supplies,Avery File Folder Labels,11.52,5,0.20,4.18,1
7409,CA-2013-129728,2013-05-31,2013-06-07,Standard class,JG-15310,Jason Gross,Corporate,United states,Los angeles,California,90032,West,FUR-FU-10003247,Furniture,Furniture,36X48 HARDFLOOR CHAIRMAT,167.84,8,0.00,11.75,7
7410,CA-2011-121769,2011-04-08,2011-04-12,Standard class,JS-15880,John Stevenson,Consumer,United states,Toledo,Ohio,43615,East,FUR-TA-10004442,Furniture,Furniture,Riverside Furniture Stanwyck Manor Table Series,172.11,1,0.40,-94.66,4
7411,CA-2011-103058,2011-07-23,2011-07-24,First class,AG-10270,Alejandro Grove,Consumer,United states,New york city,New york,10011,East,TEC-AC-10001314,Technology,Technology,Case Logic 2.4GHz Wireless Keyboard,99.98,2,0.00,8.00,1
7412,CA-2014-121125,2014-05-31,2014-06-04,Standard class,MG-17890,Michael Granlund,Home office,United states,Tigard,Oregon,97224,West,TEC-PH-10001619,Technology,Technology,LG G3,156.79,1,0.20,17.64,4
7413,CA-2014-121125,2014-05-31,2014-06-04,Standard class,MG-17890,Michael Granlund,Home office,United states,Tigard,Oregon,97224,West,TEC-AC-10002323,Technology,Technology,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,35.36,2,0.20,-3.09,4
7414,CA-2014-121125,2014-05-31,2014-06-04,Standard class,MG-17890,Michael Granlund,Home office,United states,Tigard,Oregon,97224,West,FUR-FU-10000820,Furniture,Furniture,Tensor Brushed Steel Torchiere Floor Lamp,13.59,1,0.20,-0.34,4
7415,US-2013-114013,2013-03-14,2013-03-16,Second class,SC-20770,Stewart Carmichael,Corporate,United states,Philadelphia,Pennsylvania,19134,East,FUR-CH-10004287,Furniture,Furniture,SAFCO Arco Folding Chair,386.68,2,0.30,-5.52,2
7416,US-2013-114013,2013-03-14,2013-03-16,Second class,SC-20770,Stewart Carmichael,Corporate,United states,Philadelphia,Pennsylvania,19134,East,TEC-AC-10000474,Technology,Technology,Kensington Expert Mouse Optical USB Trackball for PC or Mac,379.96,5,0.20,47.49,2
7417,US-2013-114013,2013-03-14,2013-03-16,Second class,SC-20770,Stewart Carmichael,Corporate,United states,Philadelphia,Pennsylvania,19134,East,TEC-PH-10001494,Technology,Technology,Polycom CX600 IP Phone VoIP phone,539.91,3,0.40,-116.98,2
7418,US-2013-114013,2013-03-14,2013-03-16,Second class,SC-20770,Stewart Carmichael,Corporate,United states,Philadelphia,Pennsylvania,19134,East,OFF-PA-10004996,Office supplies,Office supplies,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",41.24,5,0.20,13.92,2
7419,US-2013-114013,2013-03-14,2013-03-16,Second class,SC-20770,Stewart Carmichael,Corporate,United states,Philadelphia,Pennsylvania,19134,East,OFF-BI-10004318,Office supplies,Office supplies,Ibico EB-19 Dual Function Manual Binding System,51.90,1,0.70,-41.52,2
7420,US-2013-114013,2013-03-14,2013-03-16,Second class,SC-20770,Stewart Carmichael,Corporate,United states,Philadelphia,Pennsylvania,19134,East,OFF-ST-10002574,Office supplies,Office supplies,"SAFCO Commercial Wire Shelving, Black",552.56,5,0.20,-138.14,2
7421,US-2013-114013,2013-03-14,2013-03-16,Second class,SC-20770,Stewart Carmichael,Corporate,United states,Philadelphia,Pennsylvania,19134,East,OFF-BI-10002353,Office supplies,Office supplies,GBC VeloBind Cover Sets,23.16,5,0.70,-15.44,2
7422,US-2013-114013,2013-03-14,2013-03-16,Second class,SC-20770,Stewart Carmichael,Corporate,United states,Philadelphia,Pennsylvania,19134,East,OFF-ST-10003641,Office supplies,Office supplies,Space Solutions Industrial Galvanized Steel Shelving.,126.08,2,0.20,-28.37,2
7423,US-2013-114013,2013-03-14,2013-03-16,Second class,SC-20770,Stewart Carmichael,Corporate,United states,Philadelphia,Pennsylvania,19134,East,TEC-MA-10001148,Technology,Technology,Okidata MB491 Multifunction Printer,449.10,3,0.70,-643.71,2
7424,CA-2014-135069,2014-04-11,2014-04-15,Standard class,BS-11755,Bruce Stewart,Consumer,United states,Philadelphia,Pennsylvania,19143,East,OFF-AP-10000026,Office supplies,Office supplies,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,195.10,4,0.20,21.95,4
7425,CA-2014-135069,2014-04-11,2014-04-15,Standard class,BS-11755,Bruce Stewart,Consumer,United states,Philadelphia,Pennsylvania,19143,East,FUR-FU-10003878,Furniture,Furniture,"Linden 10"" Round Wall Clock, Black",36.67,3,0.20,6.42,4
7426,CA-2013-101693,2013-06-26,2013-06-28,Second class,LC-17140,Logan Currie,Consumer,United states,Houston,Texas,77070,Central,FUR-CH-10001146,Furniture,Furniture,"Global Value Mid-Back Manager's Chair, Gray",85.25,2,0.30,-6.09,2
7427,CA-2013-101693,2013-06-26,2013-06-28,Second class,LC-17140,Logan Currie,Consumer,United states,Houston,Texas,77070,Central,FUR-FU-10003919,Furniture,Furniture,Eldon Executive Woodline II Cherry Finish Desk Accessories,32.71,2,0.60,-26.17,2
7428,US-2011-164763,2011-03-17,2011-03-21,Standard class,MH-17440,Mark Haberlin,Corporate,United states,Jackson,Mississippi,39212,South,OFF-BI-10000605,Office supplies,Office supplies,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",11.43,3,0.00,5.37,4
7429,US-2011-164763,2011-03-17,2011-03-21,Standard class,MH-17440,Mark Haberlin,Corporate,United states,Jackson,Mississippi,39212,South,OFF-BI-10000309,Office supplies,Office supplies,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",30.44,2,0.00,14.92,4
7430,US-2011-164763,2011-03-17,2011-03-21,Standard class,MH-17440,Mark Haberlin,Corporate,United states,Jackson,Mississippi,39212,South,OFF-PA-10003349,Office supplies,Office supplies,Xerox 1957,12.96,2,0.00,6.35,4
7431,US-2011-164763,2011-03-17,2011-03-21,Standard class,MH-17440,Mark Haberlin,Corporate,United states,Jackson,Mississippi,39212,South,OFF-PA-10003063,Office supplies,Office supplies,EcoTones Memo Sheets,16.00,4,0.00,7.68,4
7432,US-2011-164763,2011-03-17,2011-03-21,Standard class,MH-17440,Mark Haberlin,Corporate,United states,Jackson,Mississippi,39212,South,OFF-AP-10003971,Office supplies,Office supplies,Belkin 6 Outlet Metallic Surge Strip,32.67,3,0.00,8.49,4
7433,CA-2011-161249,2011-08-09,2011-08-13,Standard class,RD-19720,Roger Demir,Consumer,United states,Phoenix,Arizona,85023,West,OFF-FA-10004838,Office supplies,Office supplies,"Super Bands, 12/Pack",4.46,3,0.20,-0.95,4
7434,CA-2011-161249,2011-08-09,2011-08-13,Standard class,RD-19720,Roger Demir,Consumer,United states,Phoenix,Arizona,85023,West,OFF-BI-10001097,Office supplies,Office supplies,Avery Hole Reinforcements,9.35,5,0.70,-6.54,4
7435,CA-2012-148180,2012-07-26,2012-07-31,Standard class,BP-11095,Bart Pistole,Corporate,United states,Oxnard,California,93030,West,OFF-BI-10000605,Office supplies,Office supplies,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",9.14,3,0.20,3.09,5
7436,CA-2012-148180,2012-07-26,2012-07-31,Standard class,BP-11095,Bart Pistole,Corporate,United states,Oxnard,California,93030,West,OFF-BI-10003314,Office supplies,Office supplies,Tuff Stuff Recycled Round Ring Binders,23.14,6,0.20,8.39,5
7437,CA-2012-148180,2012-07-26,2012-07-31,Standard class,BP-11095,Bart Pistole,Corporate,United states,Oxnard,California,93030,West,OFF-AR-10002067,Office supplies,Office supplies,Newell 334,99.20,5,0.00,25.79,5
7438,CA-2011-165568,2011-02-16,2011-02-20,Standard class,BF-11020,Barry Französisch,Corporate,United states,Seattle,Washington,98105,West,OFF-BI-10001031,Office supplies,Office supplies,Pressboard Data Binders by Wilson Jones,21.36,5,0.20,7.21,4
7439,CA-2012-145457,2012-03-24,2012-03-27,Second class,CP-12085,Cathy Prescott,Corporate,United states,Covington,Washington,98042,West,FUR-FU-10003832,Furniture,Furniture,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",46.90,5,0.00,13.13,3
7440,US-2014-163657,2014-09-03,2014-09-07,Standard class,JL-15235,Janet Lee,Consumer,United states,Los angeles,California,90049,West,OFF-BI-10000138,Office supplies,Office supplies,Acco Translucent Poly Ring Binders,18.72,5,0.20,6.55,4
7441,US-2014-163657,2014-09-03,2014-09-07,Standard class,JL-15235,Janet Lee,Consumer,United states,Los angeles,California,90049,West,FUR-TA-10004607,Furniture,Furniture,Hon 2111 Invitation Series Straight Table,236.53,2,0.20,-2.96,4
7442,CA-2012-120446,2012-11-16,2012-11-18,First class,JG-15805,John Grady,Corporate,United states,San diego,California,92105,West,OFF-LA-10003148,Office supplies,Office supplies,Avery 51,18.90,3,0.00,8.69,2
7443,CA-2011-109932,2011-12-09,2011-12-11,First class,VP-21760,Victoria Pisteka,Corporate,United states,Brownsville,Texas,78521,Central,OFF-PA-10001804,Office supplies,Office supplies,Xerox 195,10.69,2,0.20,3.74,2
7444,CA-2011-109932,2011-12-09,2011-12-11,First class,VP-21760,Victoria Pisteka,Corporate,United states,Brownsville,Texas,78521,Central,OFF-ST-10000036,Office supplies,Office supplies,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",237.10,3,0.20,20.75,2
7445,CA-2014-127474,2014-02-04,2014-02-08,Second class,RD-19810,Ross DeVincentis,Home office,United states,Chicago,Illinois,60610,Central,OFF-PA-10001166,Office supplies,Office supplies,Xerox 2,5.18,1,0.20,1.81,4
7446,CA-2014-127474,2014-02-04,2014-02-08,Second class,RD-19810,Ross DeVincentis,Home office,United states,Chicago,Illinois,60610,Central,OFF-PA-10001033,Office supplies,Office supplies,Xerox 1893,65.58,2,0.20,23.77,4
7447,CA-2014-127474,2014-02-04,2014-02-08,Second class,RD-19810,Ross DeVincentis,Home office,United states,Chicago,Illinois,60610,Central,FUR-FU-10004597,Furniture,Furniture,Eldon Cleatmat Chair Mats for Medium Pile Carpets,22.20,1,0.60,-26.09,4
7448,CA-2014-127474,2014-02-04,2014-02-08,Second class,RD-19810,Ross DeVincentis,Home office,United states,Chicago,Illinois,60610,Central,OFF-PA-10000418,Office supplies,Office supplies,Xerox 189,419.40,5,0.20,146.79,4
7449,CA-2014-115448,2014-11-12,2014-11-15,First class,MH-18025,Michelle Huthwaite,Consumer,United states,Knoxville,Tennessee,37918,South,FUR-FU-10004090,Furniture,Furniture,"Executive Impressions 14"" Contract Wall Clock",88.92,5,0.20,14.45,3
7450,CA-2014-105669,2014-09-18,2014-09-23,Second class,SJ-20125,Sanjit Jacobs,Home office,United states,Houston,Texas,77036,Central,OFF-AR-10000390,Office supplies,Office supplies,Newell Chalk Holder,9.91,3,0.20,3.22,5
7451,CA-2014-105669,2014-09-18,2014-09-23,Second class,SJ-20125,Sanjit Jacobs,Home office,United states,Houston,Texas,77036,Central,FUR-CH-10003774,Furniture,Furniture,"Global Wood Trimmed Manager's Task Chair, Khaki",318.43,5,0.30,-77.33,5
7452,CA-2014-105669,2014-09-18,2014-09-23,Second class,SJ-20125,Sanjit Jacobs,Home office,United states,Houston,Texas,77036,Central,OFF-BI-10002412,Office supplies,Office supplies,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,5.80,5,0.80,-10.15,5
7453,CA-2014-105669,2014-09-18,2014-09-23,Second class,SJ-20125,Sanjit Jacobs,Home office,United states,Houston,Texas,77036,Central,TEC-PH-10002415,Technology,Technology,Polycom VoiceStation 500 Conference phone,1415.76,6,0.20,88.49,5
7454,CA-2014-134796,2014-06-26,2014-07-02,Standard class,FM-14380,Fred McMath,Consumer,United states,Bolingbrook,Illinois,60440,Central,TEC-PH-10003505,Technology,Technology,Geemarc AmpliPOWER60,148.48,2,0.20,16.70,6
7455,CA-2013-137743,2013-07-31,2013-08-05,Standard class,KH-16360,Katherine Hughes,Consumer,United states,Chicago,Illinois,60623,Central,OFF-LA-10003663,Office supplies,Office supplies,Avery 498,9.25,4,0.20,3.12,5
7456,CA-2013-137743,2013-07-31,2013-08-05,Standard class,KH-16360,Katherine Hughes,Consumer,United states,Chicago,Illinois,60623,Central,OFF-ST-10001780,Office supplies,Office supplies,Tennsco 16-Compartment Lockers with Coat Rack,1036.62,2,0.20,51.83,5
